ID,INFO
V635,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident"
V6350,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: in sport activity"
V6351,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: in leisure activity"
V6352,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: while work for income"
V6353,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: in oth type work"
V6354,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: while resting..."
V6358,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: in oth spec activity"
V6359,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident: during unspec activity"
V636,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident"
V6360,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in sport activity"
V6361,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in leisure activity"
V6362,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: while work for income"
V6363,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in oth type work"
V6364,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: while resting..."
V6368,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in oth spec activity"
V6369,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, passenger injured in traffic accident: during unspec activity"
V637,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident"
V6370,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in"
V6371,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in"
V6372,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: whi"
V6373,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in"
V6374,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: whi"
V6378,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in"
V6379,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: dur"
V639,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6390,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6391,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6392,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6393,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6394,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6398,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V6399,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, unspecified occupant of heavy transport vehicle injured in tr"
V64,Occupant of heavy transport vehicle injured in collision with heavy transport or bus
V640,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident"
V6400,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: in sport activity"
V6401,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: in leisure activity"
V6402,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: while work for income"
V6403,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: in oth type work"
V6404,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: while resting..."
V6408,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: in oth spec activity"
V6409,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in nontraffic accident: during unspec activity"
V641,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident"
V6410,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: in sport activity"
V7350,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: in sport activity"
V7351,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: in leisure activity"
V7352,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: while work for income"
V7353,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: in oth type work"
V7354,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: while resting..."
V7358,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: in oth spec activity"
V7359,"Bus occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident: during unspec activity"
V736,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"
V7360,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in sport activity"
V7361,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in leisure activity"
V7362,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: while work for income"
V7363,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in oth type work"
V7364,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: while resting..."
V7368,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: in oth spec activity"
V7369,"Bus occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident: during unspec activity"
V737,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident"
V7370,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in sport activity"
V7371,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in leisure activity"
V7372,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: while work for income"
V7373,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in oth type work"
V7374,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: while resting..."
V7378,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: in oth spec activity"
V7379,"Bus occupant injured in collision with car, pick-up truck or van, person on outside of vehicle injured in traffic accident: during unspec activity"
V739,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident"
V7390,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: in sport activity"
V7391,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: in leisure activity"
V7392,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: while work for income"
V7393,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: in oth type work"
V7394,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: while resting..."
V7398,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: in oth spec activity"
V7399,"Bus occupant injured in collision with car, pick-up truck or van, unspecified bus cccupant injured in traffic accident: during unspec activity"
V74,Bus occupant injured in collision with heavy transport vehicle or bus
V740,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident"
V7400,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: in sport activity"
V7401,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: in leisure activity"
V7402,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: while work for income"
V7403,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: in oth type work"
V7404,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: while resting..."
V7408,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: in oth spec activity"
V7409,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in nontraffic accident: during unspec activity"
V741,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident"
V7410,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: in sport activity"
V7411,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: in leisure activity"
V7412,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: while work for income"
V7413,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: in oth type work"
V7414,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: while resting..."
V7418,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: in oth spec activity"
V7419,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: during unspec activity"
V8508,Driver of special construction vehicle injured in traffic accident: in oth spec activity
V8509,Driver of special construction vehicle injured in traffic accident: during unspec activity
V851,Passenger of special construction vehicle injured in traffic accident
V8510,Passenger of special construction vehicle injured in traffic accident: in sport activity
V8511,Passenger of special construction vehicle injured in traffic accident: in leisure activity
V8512,Passenger of special construction vehicle injured in traffic accident: while work for income
V8513,Passenger of special construction vehicle injured in traffic accident: in oth type work
V8514,Passenger of special construction vehicle injured in traffic accident: while resting...
V8518,Passenger of special construction vehicle injured in traffic accident: in oth spec activity
V8519,Passenger of special construction vehicle injured in traffic accident: during unspec activity
V852,Person on outside of special construction vehicle injured in traffic accident
V8520,Person on outside of special construction vehicle injured in traffic accident: in sport activity
V8521,Person on outside of special construction vehicle injured in traffic accident: in leisure activity
V8522,Person on outside of special construction vehicle injured in traffic accident: while work for income
V8523,Person on outside of special construction vehicle injured in traffic accident: in oth type work
V8524,Person on outside of special construction vehicle injured in traffic accident: while resting...
V8528,Person on outside of special construction vehicle injured in traffic accident: in oth spec activity
V8529,Person on outside of special construction vehicle injured in traffic accident: during unspec activity
V853,Unspecified occupant of special construction vehicle injured in traffic accident
V8530,Unspecified occupant of special construction vehicle injured in traffic accident: in sport activity
V8531,Unspecified occupant of special construction vehicle injured in traffic accident: in leisure activity
V8532,Unspecified occupant of special construction vehicle injured in traffic accident: while work for income
V8533,Unspecified occupant of special construction vehicle injured in traffic accident: in oth type work
V8534,Unspecified occupant of special construction vehicle injured in traffic accident: while resting...
V8538,Unspecified occupant of special construction vehicle injured in traffic accident: in oth spec activity
V8539,Unspecified occupant of special construction vehicle injured in traffic accident: during unspec activity
V854,Person injured while boarding or alighting from special construction vehicle
V8540,Person injured while boarding or alighting from special construction vehicle: in sport activity
V8541,Person injured while boarding or alighting from special construction vehicle: in leisure activity
V8542,Person injured while boarding or alighting from special construction vehicle: while work for income
V8543,Person injured while boarding or alighting from special construction vehicle: in oth type work
V8544,Person injured while boarding or alighting from special construction vehicle: while resting...
V8548,Person injured while boarding or alighting from special construction vehicle: in oth spec activity
V8549,Person injured while boarding or alighting from special construction vehicle: during unspec activity
V855,Driver of special construction vehicle injured in nontraffic accident
V8550,Driver of special construction vehicle injured in nontraffic accident: in sport activity
V8551,Driver of special construction vehicle injured in nontraffic accident: in leisure activity
V8552,Driver of special construction vehicle injured in nontraffic accident: while work for income
V8553,Driver of special construction vehicle injured in nontraffic accident: in oth type work
V8554,Driver of special construction vehicle injured in nontraffic accident: while resting...
V8558,Driver of special construction vehicle injured in nontraffic accident: in oth spec activity
V8559,Driver of special construction vehicle injured in nontraffic accident: during unspec activity
V856,Passenger of special construction vehicle injured in nontraffic accident
V8560,Passenger of special construction vehicle injured in nontraffic accident: in sport activity
V8561,Passenger of special construction vehicle injured in nontraffic accident: in leisure activity
V8562,Passenger of special construction vehicle injured in nontraffic accident: while work for income
V8563,Passenger of special construction vehicle injured in nontraffic accident: in oth type work
V8564,Passenger of special construction vehicle injured in nontraffic accident: while resting...
V8568,Passenger of special construction vehicle injured in nontraffic accident: in oth spec activity
V8569,Passenger of special construction vehicle injured in nontraffic accident: during unspec activity
V857,Person on outside of special construction vehicle injured in nontraffic accident
V8570,Person on outside of special construction vehicle injured in nontraffic accident: in sport activity
V8571,Person on outside of special construction vehicle injured in nontraffic accident: in leisure activity
V8572,Person on outside of special construction vehicle injured in nontraffic accident: while work for income
V8573,Person on outside of special construction vehicle injured in nontraffic accident: in oth type work
V8574,Person on outside of special construction vehicle injured in nontraffic accident: while resting...
V8578,Person on outside of special construction vehicle injured in nontraffic accident: in oth spec activity
V8579,Person on outside of special construction vehicle injured in nontraffic accident: during unspec activity
V859,Unspecified occupant of special construction vehicle injured in nontraffic accident
V8590,Unspecified occupant of special construction vehicle injured in nontraffic accident: in sport activity
V8591,Unspecified occupant of special construction vehicle injured in nontraffic accident: in leisure activity
V8592,Unspecified occupant of special construction vehicle injured in nontraffic accident: while work for income
V8593,Unspecified occupant of special construction vehicle injured in nontraffic accident: in oth type work
V6411,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: in leisure activity"
V6412,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: while work for income"
V6413,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: in oth type work"
V6414,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: while resting..."
V6418,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: in oth spec activity"
V6419,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in nontraffic accident: during unspec activity"
V642,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident"
V6420,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: in"
V6421,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: in"
V6422,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: whi"
V6423,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: in"
V6424,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: whi"
V6428,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: in"
V6429,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in nontraffic accident: dur"
V643,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6430,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6431,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6432,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6433,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6434,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6438,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V6439,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, unspecified occupant of heavy transport vehicle injured in nontr"
V644,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting"
V6440,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: in sport activity"
V6441,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: in leisure activity"
V6442,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: while work for incom"
V6443,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: in oth type work"
V6444,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: while resting..."
V6448,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: in oth spec activity"
V6449,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person injured while boarding or alighting: during unspec activi"
V645,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident"
V6450,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: in sport activity"
V6451,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: in leisure activity"
V6452,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: while work for income"
V6453,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: in oth type work"
V6454,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: while resting..."
V6458,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: in oth spec activity"
V6459,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, driver injured in traffic accident: during unspec activity"
V646,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident"
V6460,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: in sport activity"
V6461,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: in leisure activity"
V6462,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: while work for income"
V6463,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: in oth type work"
V742,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident"
V7420,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: in sport activity"
V7421,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: in leisure activit"
V7422,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: while work for inc"
V7423,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: in oth type work"
V7424,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: while resting..."
V7428,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: in oth spec activi"
V7429,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic accident: during unspec acti"
V743,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident"
V7430,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: in sport activity"
V7431,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: in leisure activity"
V7432,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: while work for income"
V7433,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: in oth type work"
V7434,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: while resting..."
V7438,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: in oth spec activity"
V7439,"Bus occupant injured in collision with heavy transport vehicle or bus, unspecified bus occupant injured in nontraffic accident: during unspec activity"
V744,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting"
V7440,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: in sport activity"
V7441,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: in leisure activity"
V7442,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: while work for income"
V7443,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: in oth type work"
V7444,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: while resting..."
V7448,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: in oth spec activity"
V7449,"Bus occupant injured in collision with heavy transport vehicle or bus, person injured while boarding or alighting: during unspec activity"
V745,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"
V7450,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: in sport activity"
V7451,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: in leisure activity"
V7452,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: while work for income"
V7453,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: in oth type work"
V7454,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: while resting..."
V7458,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: in oth spec activity"
V7459,"Bus occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident: during unspec activity"
V746,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"
V7460,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: in sport activity"
V7461,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: in leisure activity"
V7462,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: while work for income"
V7463,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: in oth type work"
V7464,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: while resting..."
V7468,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: in oth spec activity"
V7469,"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident: during unspec activity"
V747,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident"
V7470,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident: in sport activity"
V7471,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident: in leisure activity"
V7472,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident: while work for income"
V7473,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident: in oth type work"
V7474,"Bus occupant injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in traffic accident: while resting..."
V8594,Unspecified occupant of special construction vehicle injured in nontraffic accident: while resting...
V8598,Unspecified occupant of special construction vehicle injured in nontraffic accident: in oth spec activity
V8599,Unspecified occupant of special construction vehicle injured in nontraffic accident: during unspec activity
V86,"Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident"
V860,Driver of all-terrain or other off-road motor vehicle injured in traffic accident
V8600,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: in sport activity
V8601,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: in leisure activity
V8602,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: while work for income
V8603,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: in oth type work
V8604,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: while resting...
V8608,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: in oth spec activity
V8609,Driver of all-terrain or other off-road motor vehicle injured in traffic accident: during unspec activity
V861,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident
V8610,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: in sport activity
V8611,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: in leisure activity
V8612,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: while work for income
V8613,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: in oth type work
V8614,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: while resting...
V8618,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: in oth spec activity
V8619,Passenger of all-terrain or other off-road motor vehicle injured in traffic accident: during unspec activity
V862,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident
V8620,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: in sport activity
V8621,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: in leisure activity
V8622,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: while work for income
V8623,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: in oth type work
V8624,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: while resting...
V8628,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: in oth spec activity
V8629,Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident: during unspec activity
V863,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident
V8630,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: in sport activity
V8631,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: in leisure activity
V8632,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: while work for income
V8633,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: in oth type work
V8634,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: while resting...
V8638,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: in oth spec activity
V8639,Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident: during unspec activity
V864,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle
V8640,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: in sport activity
V8641,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: in leisure activity
V8642,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: while work for income
V8643,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: in oth type work
V8644,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: while resting...
V8648,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: in oth spec activity
V8649,Person injured while boarding or alighting from all-terrain or other off-road motor vehicle: during unspec activity
V865,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident
V8650,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: in sport activity
V8651,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: in leisure activity
V8652,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: while work for income
V8653,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: in oth type work
V8654,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: while resting...
V8658,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: in oth spec activity
V8659,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident: during unspec activity
V866,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident
V8660,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident: in sport activity
V8661,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident: in leisure activity
V8662,Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident: while work for income
V6464,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: while resting..."
V6468,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: in oth spec activity"
V6469,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, passenger injured in traffic accident: during unspec activity"
V647,"Occupant of heavy transport vehicle injured in collision with heavy transport or bus, person on outside of vehicle injured in traffic accident"
